artist_name,artist_id,artist_uri,artist_popularity,album_name,album_id,album_uri,release_date,track_number,track_name,track_name_formatted,track_id,track_uri,track_popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,loudness,mode,type
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Pink Venom,5bKmRG1QsggSXoHxYUnPIY,spotify:album:5bKmRG1QsggSXoHxYUnPIY,2022-08-19,1,Pink Venom,pink-venom,7EyhPjrJzjx0fk2i7vUJCS,spotify:track:7EyhPjrJzjx0fk2i7vUJCS,76,0.794,0.719,0,0.0761,0.0119,0.0,0.276,0.69,90.016,186964,4,-7.227,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,2,Shut Down,shut-down,7gRFDGEzF9UkBV233yv2dc,spotify:track:7gRFDGEzF9UkBV233yv2dc,79,0.818,0.69,0,0.0454,0.00327,0.0,0.186,0.688,110.071,175889,3,-5.119,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,3,Typa Girl,girl,6ZMeStEX2VHPkrBQYiDF3h,spotify:track:6ZMeStEX2VHPkrBQYiDF3h,56,0.919,0.637,7,0.101,0.0667,0.0,0.651,0.517,131.955,179173,4,-6.388,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,4,Yeah Yeah Yeah,yeah-yeah-yeah,5y4WmuvFX1t3NdSId0MFOh,spotify:track:5y4WmuvFX1t3NdSId0MFOh,66,0.729,0.588,1,0.0359,0.00574,2.91e-06,0.0614,0.639,124.019,178924,4,-6.654,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,5,Hard to Love,hard-to-love,1AigcD5jRDRZeSUwbDebgW,spotify:track:1AigcD5jRDRZeSUwbDebgW,50,0.645,0.767,5,0.042,0.00525,0.0,0.177,0.438,104.975,162570,4,-5.151,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,6,The Happiest Girl,the-happiest-girl,7AdGloF1UHKe1vAZPbqIXH,spotify:track:7AdGloF1UHKe1vAZPbqIXH,61,0.382,0.37,0,0.0785,0.605,0.0,0.102,0.556,181.459,222026,3,-8.475,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,7,Tally,tally,6wXsbgTd5PDNEClVdmZU5z,spotify:track:6wXsbgTd5PDNEClVdmZU5z,51,0.41,0.662,7,0.0491,0.0102,0.0,0.122,0.356,86.508,184248,5,-4.798,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,spotify:album:0kbZ4ZNRs76sSFeGUEErFM,2022-09-15,8,Ready For Love,ready-for-love,1Wwh6gmMeolwzbRzfZMY5b,spotify:track:1Wwh6gmMeolwzbRzfZMY5b,67,0.676,0.702,6,0.118,0.0143,0.0,0.103,0.542,107.931,184678,4,-5.446,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Ice Cream (with Selena Gomez),2VBb4LRcRSACOfJWRUgVZl,spotify:album:2VBb4LRcRSACOfJWRUgVZl,2020-08-28,1,Ice Cream (with Selena Gomez),ice-cream-selena,2J4P46vCFm1rPkNkp9pZWX,spotify:track:2J4P46vCFm1rPkNkp9pZWX,66,0.79,0.729,9,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,175813,4,-3.843,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,THE ALBUM (JP Ver.),5HZR4Ep8QsjDeVJTKCKv0W,spotify:album:5HZR4Ep8QsjDeVJTKCKv0W,2021-08-03,4,Bet You Wanna,bet-you-wanna,4oAJysAwdiq5bxO0uWQAxg,spotify:track:4oAJysAwdiq5bxO0uWQAxg,27,0.563,0.681,7,0.212,0.00415,0.0,0.0721,0.648,110.044,159173,4,-5.189,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,THE ALBUM,2gNPnKP1PDkB5SZz3IMKuX,spotify:album:2gNPnKP1PDkB5SZz3IMKuX,2020-10-02,7,Love To Hate Me,love-to-hate-me,3Gk1LfB771PIEGgsEa7gcV,spotify:track:3Gk1LfB771PIEGgsEa7gcV,68,0.689,0.656,8,0.143,0.0365,0.0,0.136,0.623,162.269,169798,4,-4.532,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,KILL THIS LOVE,4xVAKfdoqtrlwl9m7REmdL,spotify:album:4xVAKfdoqtrlwl9m7REmdL,2019-04-04,1,Kill This Love,kill-this-love,4pUCKHjJ4Ijewc37rRrvHn,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,38,0.738,0.861,2,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4,-4.141,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,How You Like That,19vSttgdhH7PoAbvXBY7VT,spotify:album:19vSttgdhH7PoAbvXBY7VT,2020-06-25,1,How You Like That,how-you-like-that,5nvRWKWqHFMAxAxPTzDr0R,spotify:track:5nvRWKWqHFMAxAxPTzDr0R,47,0.828,0.782,11,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,181264,4,-4.014,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,KILL THIS LOVE,4xVAKfdoqtrlwl9m7REmdL,spotify:album:4xVAKfdoqtrlwl9m7REmdL,2019-04-04,2,Don't Know What To Do,know-what-to-do,1TaQciB8qqRZ9fxWGhS65X,spotify:track:1TaQciB8qqRZ9fxWGhS65X,33,0.628,0.64,6,0.049,0.0992,0.0,0.138,0.409,129.815,201081,4,-4.164,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE TWO,2Fna4Tb7fme5aHsNMJtVtp,spotify:album:2Fna4Tb7fme5aHsNMJtVtp,2016-11-01,1,PLAYING WITH FIRE,playing-with-fire,7qmvLmX9tyaTiBAVNI6YEn,spotify:track:7qmvLmX9tyaTiBAVNI6YEn,76,0.706,0.756,4,0.0845,0.0392,0.0,0.18,0.676,97.098,197289,4,-4.405,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,THE ALBUM,2gNPnKP1PDkB5SZz3IMKuX,spotify:album:2gNPnKP1PDkB5SZz3IMKuX,2020-10-02,5,Lovesick Girls,lovesick-girls,1GMufNnkKAnPLnqKJ5HHxW,spotify:track:1GMufNnkKAnPLnqKJ5HHxW,73,0.658,0.732,6,0.0654,0.00513,0.0,0.13,0.409,127.995,192765,4,-4.762,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BLACKPINK 2021 'THE SHOW' LIVE,3l1V6pEtFQLpbfAyfrSWhW,spotify:album:3l1V6pEtFQLpbfAyfrSWhW,2021-06-01,8,SOLO,solo,7yAy2gL2rtatS56jzkakhr,spotify:track:7yAy2gL2rtatS56jzkakhr,55,0.847,0.551,3,0.142,0.06,4.37e-06,0.162,0.515,95.036,165994,4,-7.132,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,BLACKPINK 2021 'THE SHOW' LIVE,3l1V6pEtFQLpbfAyfrSWhW,spotify:album:3l1V6pEtFQLpbfAyfrSWhW,2021-06-01,9,Gone,gone,46kFAYvmV6lVbT5xN5qlCH,spotify:track:46kFAYvmV6lVbT5xN5qlCH,53,0.592,0.333,3,0.0317,0.61,0.0,0.136,0.701,80.077,99271,4,-7.344,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,THE ALBUM,2gNPnKP1PDkB5SZz3IMKuX,spotify:album:2gNPnKP1PDkB5SZz3IMKuX,2020-10-02,3,Pretty Savage,pretty-savage,28tufPkTcXmdNqTvi9hsoG,spotify:track:28tufPkTcXmdNqTvi9hsoG,71,0.699,0.588,9,0.0402,0.00807,0.000131,0.107,0.35,151.971,199122,4,-6.533,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE ONE,0FOOodYRlj7gzh7q7IjmNZ,spotify:album:0FOOodYRlj7gzh7q7IjmNZ,2016-08-08,1,WHISTLE,whistle,6NEoeBLQbOMw92qMeLfI40,spotify:track:6NEoeBLQbOMw92qMeLfI40,75,0.818,0.723,11,0.114,0.00561,0.0,0.0866,0.607,102.945,211632,4,-4.82,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,As If It's Your Last,7ikmjsvRzDRzxHN0KXSQdv,spotify:album:7ikmjsvRzDRzxHN0KXSQdv,2017-06-22,1,As If It's Your Last,as-if-your-last,4ZxOuNHhpyOj4gv52MtQpT,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,79,0.786,0.852,8,0.0813,0.0687,0.0,0.0759,0.455,125.036,213264,4,-2.687,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE ONE,0FOOodYRlj7gzh7q7IjmNZ,spotify:album:0FOOodYRlj7gzh7q7IjmNZ,2016-08-08,2,BOOMBAYAH,,13MF2TYuyfITClL1R2ei6e,spotify:track:13MF2TYuyfITClL1R2ei6e,78,0.661,0.836,5,0.059,0.00268,0.0,0.497,0.396,124.952,240793,4,-3.164,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,08ou14V2A0NWpvq7QkUWbM,spotify:album:08ou14V2A0NWpvq7QkUWbM,2019-08-30,5,YOU & I + ONLY LOOK AT ME (Live),you-i-only-look-at-me,7LgNjQL79QIxTpYOJ4c0R2,spotify:track:7LgNjQL79QIxTpYOJ4c0R2,44,0.33,0.599,4,0.0508,0.472,0.0,0.472,0.21,139.858,190992,4,-6.17,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,2,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",forever-young-arena-tour-2018-final-in-dome,32ssBfmhrG6qbEapVNwAOm,spotify:track:32ssBfmhrG6qbEapVNwAOm,38,0.588,0.897,4,0.0821,0.0412,0.0,0.708,0.379,109.838,235500,4,-6.947,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,5,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",let-it-only-look-at-me-arena-tour-2018-final-in-dome,7Iv6YcXoLNhTPYhHqtyNUy,spotify:track:7Iv6YcXoLNhTPYhHqtyNUy,53,0.359,0.29,4,0.038,0.837,0.0,0.507,0.226,137.304,296033,4,-11.105,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,6,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",live-arena-tour-2018-final-in-dome,1sIKkwYIffUw0vLU8RsWIR,spotify:track:1sIKkwYIffUw0vLU8RsWIR,52,0.267,0.312,8,0.0314,0.456,0.0,0.31,0.327,142.572,339200,4,-11.951,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,8,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",arena-tour-2018-final-in-dome,6149wOhItvVX0zoa1KK5hw,spotify:track:6149wOhItvVX0zoa1KK5hw,48,0.497,0.58,11,0.0648,0.127,0.0,0.671,0.622,106.953,232567,4,-10.129,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,10,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",so-hot-remix-arena-tour-2018-final-in-dome,1fMXWEkJpIH483OrKn1zFV,spotify:track:1fMXWEkJpIH483OrKn1zFV,64,0.783,0.809,1,0.221,0.0588,1e-05,0.515,0.814,140.025,144167,4,-10.0,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,11,"REALLY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",really-arena-tour-2018-final-in-dome,7nWREW5AWOgLMmW6jKJUEz,spotify:track:7nWREW5AWOgLMmW6jKJUEz,36,0.711,0.815,1,0.118,0.0229,0.0,0.803,0.804,141.973,197967,4,-7.164,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,12,"SEE U LATER - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",see-u-later-arena-tour-2018-final-in-dome,5dYjvCegNq6LbwWTzy1xIC,spotify:track:5dYjvCegNq6LbwWTzy1xIC,35,0.737,0.871,9,0.125,0.0376,0.0,0.84,0.685,106.978,197800,4,-7.936,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",1dH4B2bWb5Ys7aszi9KWHA,spotify:album:1dH4B2bWb5Ys7aszi9KWHA,2019-03-13,15,"AS IF IT’S YOUR LAST - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",as-if-your-last-arena-tour-2018-final-in-dome,4sB4UCnEu6UVC0dWtCqUAT,spotify:track:4sB4UCnEu6UVC0dWtCqUAT,37,0.626,0.833,8,0.0778,0.0475,0.0,0.574,0.516,125.027,222533,4,-6.327,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Sour Candy (with BLACKPINK),6y6lP1WRfqEhv8RLy4ufZB,spotify:album:6y6lP1WRfqEhv8RLy4ufZB,2020-05-28,1,Sour Candy (with BLACKPINK),sour-candy,6R6ZoHTypt5lt68MWbzZXv,spotify:track:6R6ZoHTypt5lt68MWbzZXv,69,0.752,0.87,9,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,157707,4,-3.812,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,KILL THIS LOVE,4xVAKfdoqtrlwl9m7REmdL,spotify:album:4xVAKfdoqtrlwl9m7REmdL,2019-04-04,3,Kick It,kick-it,5R0cvR5BMFkLomChhmcCzr,spotify:track:5R0cvR5BMFkLomChhmcCzr,27,0.764,0.787,1,0.0445,0.0153,0.0,0.0736,0.381,124.949,191226,4,-3.647,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,KILL THIS LOVE,4xVAKfdoqtrlwl9m7REmdL,spotify:album:4xVAKfdoqtrlwl9m7REmdL,2019-04-04,4,Hope Not,hope-not,32107DdzIGbVs9Pi54MuRS,spotify:track:32107DdzIGbVs9Pi54MuRS,26,0.561,0.422,4,0.0267,0.444,0.0,0.0867,0.182,110.037,191030,4,-4.998,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Kiss And Make Up,2HUgmAz7PymVOtcW7erjXZ,spotify:album:2HUgmAz7PymVOtcW7erjXZ,2018-10-24,1,Kiss And Make Up,kiss-and-make-up,7v57jXggtZOJEjEcgfhxte,spotify:track:7v57jXggtZOJEjEcgfhxte,31,0.678,0.729,8,0.137,0.0658,0.0,0.303,0.643,99.895,189173,4,-4.188,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE UP,6yetqbA9vli7RLoUWYZLsq,spotify:album:6yetqbA9vli7RLoUWYZLsq,2018-06-15,1,DDU-DU DDU-DU,,69BIczdH6QMnFx7dsSssN8,spotify:track:69BIczdH6QMnFx7dsSssN8,71,0.671,0.859,4,0.0833,0.0313,0.0,0.267,0.39,139.931,209355,4,-3.922,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE UP,6yetqbA9vli7RLoUWYZLsq,spotify:album:6yetqbA9vli7RLoUWYZLsq,2018-06-15,3,Really,really,4HxVweMysEnuYxy3gkFtKk,spotify:track:4HxVweMysEnuYxy3gkFtKk,63,0.696,0.881,1,0.104,0.0235,0.0,0.277,0.947,142.019,197789,4,-2.082,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE UP,6yetqbA9vli7RLoUWYZLsq,spotify:album:6yetqbA9vli7RLoUWYZLsq,2018-06-15,4,See U Later,see-u-later,5RBH8ypFAj5HTZTPRpI1XL,spotify:track:5RBH8ypFAj5HTZTPRpI1XL,62,0.74,0.926,9,0.112,0.0376,0.0,0.582,0.571,106.987,198867,4,-3.965,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,SQUARE TWO,2Fna4Tb7fme5aHsNMJtVtp,spotify:album:2Fna4Tb7fme5aHsNMJtVtp,2016-11-01,2,STAY,stay,3tP6QKbXvtrxiDI7QwKyUf,spotify:track:3tP6QKbXvtrxiDI7QwKyUf,72,0.63,0.432,1,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,230323,4,-6.721,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,2,About Damn Time - Purple Disco Machine Remix,about-damn-time-purple-disco-machine-remix,0NtDpg8JEnovbGYCV4sdA7,spotify:track:0NtDpg8JEnovbGYCV4sdA7,1,0.8,0.771,10,0.123,0.0531,0.0,0.229,0.886,118.991,218476,4,-6.638,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,3,Good Ones,good-ones,24r95IZSriB9YbMF5A1QiZ,spotify:track:24r95IZSriB9YbMF5A1QiZ,0,0.764,0.672,7,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614,4,-5.947,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,4,Boss Bitch,boss-bitch,57vPCpI8FTyHRTzoBJ41Ae,spotify:track:57vPCpI8FTyHRTzoBJ41Ae,1,0.707,0.955,10,0.222,0.127,0.0,0.203,0.575,125.993,134240,4,-4.593,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,5,Comfortable,comfortable,6MpOUKOPDrD01DRzJ54xDC,spotify:track:6MpOUKOPDrD01DRzJ54xDC,0,0.714,0.6,7,0.0644,0.392,7.46e-06,0.292,0.506,105.109,204235,4,-7.643,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,6,Pullin Up,up,7nnAC0mhdAhT8fZmgeRF5e,spotify:track:7nnAC0mhdAhT8fZmgeRF5e,0,0.498,0.59,10,0.0482,0.168,0.0,0.142,0.223,131.998,269107,4,-6.192,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,7,Only a Fool,only-a-fool,3VyqVqkI0FRSf8tJk2YrGE,spotify:track:3VyqVqkI0FRSf8tJk2YrGE,0,0.729,0.619,5,0.0346,0.0451,0.0,0.0953,0.623,123.061,166688,4,-6.155,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,8,Empty Cups,empty-cups,0GaTptrLWUryGez3KHwFJ2,spotify:track:0GaTptrLWUryGez3KHwFJ2,0,0.77,0.555,4,0.0754,0.224,1.78e-06,0.0754,0.775,100.035,170947,4,-6.361,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,9,Show Me Love,show-me-love,21arsKrmnMMJNDAbwrvEqG,spotify:track:21arsKrmnMMJNDAbwrvEqG,0,0.618,0.9,0,0.045,0.0284,1.77e-05,0.207,0.664,122.973,206100,4,-2.59,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,10,Skate,skate,7MJQNUre7ieNGa1nzMacgt,spotify:track:7MJQNUre7ieNGa1nzMacgt,0,0.708,0.598,5,0.0291,0.037,0.0,0.17,0.698,112.027,203123,4,-8.365,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,11,Change Your Life,change-your-life,6ojd42qf6oU4P7JfLkb24N,spotify:track:6ojd42qf6oU4P7JfLkb24N,1,0.665,0.749,5,0.0834,0.0375,1.95e-06,0.0837,0.701,146.886,191129,4,-6.526,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,12,Beautiful,beautiful,2yap4O7Z2JrPpjoCihvKvr,spotify:track:2yap4O7Z2JrPpjoCihvKvr,0,0.493,0.597,2,0.305,0.337,0.0,0.0711,0.66,90.096,194680,4,-6.944,1,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,13,Outside,outside,189hreEPxIL536357XPvfU,spotify:track:189hreEPxIL536357XPvfU,0,0.591,0.666,9,0.11,0.625,0.0,0.275,0.699,169.95,218250,3,-6.945,0,audio_features
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,spotify:artist:41MozSoPIsD1dJM0CLPjZF,86,Glow Up Pop,60O6zqWxZSC8yQG6LZIOmG,spotify:album:60O6zqWxZSC8yQG6LZIOmG,2022-10-14,14,BED,bed,0n6bGqIXSvlmvmgHbIKlsg,spotify:track:0n6bGqIXSvlmvmgHbIKlsg,0,0.671,0.782,6,0.0341,0.0142,0.00221,0.333,0.618,123.989,178088,4,-4.593,1,audio_features
